feedback_id,customer_id,feedback_text,timestamp,source,sentiment_label
2173,7874,"It was okay, nothing special.",2023-02-14 09:58:38,web,neutral
2174,1865,"Service was fine, but not impressive.",2023-05-10 18:16:31,email,neutral
2175,2432,The service was outstanding!,2023-09-22 00:08:18,web,positive
2176,5945,"Service was fine, but not impressive.",2024-09-17 07:06:22,email,neutral
2177,3930,"Great experience, highly recommend.",2024-06-04 20:29:40,email,positive
2178,7658,Average experience overall.,2023-08-07 04:31:43,web,neutral
2179,3856,Customer service was rude.,2023-11-11 08:23:24,web,negative
2180,8334,The product was defective upon arrival.,2024-07-12 17:39:00,mobile,negative
2181,8105,"Terrible experience, very disappointed.",2024-09-08 23:41:41,web,negative
2182,9794,The product was defective upon arrival.,2023-12-17 06:24:09,mobile,negative
2183,9192,Very satisfied with the product quality.,2023-04-14 21:48:00,email,positive
2184,5294,"It was okay, nothing special.",2024-01-01 08:06:56,web,neutral
2185,3687,"Service was fine, but not impressive.",2024-09-01 16:08:58,web,neutral
2186,7268,Customer service was rude.,2023-01-19 13:30:47,email,negative
2187,4330,Very satisfied with the product quality.,2024-05-04 14:54:08,email,positive
2188,8798,Very satisfied with the product quality.,2024-04-18 04:35:26,web,positive
2189,7641,The service was outstanding!,2023-02-10 23:51:55,email,positive
2190,7805,The service was outstanding!,2024-04-04 23:03:00,email,positive
2191,7471,"Extremely poor quality, not worth the price.",2024-06-24 14:32:15,email,negative
2192,5355,"Terrible experience, very disappointed.",2023-10-07 04:16:27,mobile,negative
2193,8086,"Everything was perfect, will use again.",2023-01-30 21:13:23,mobile,positive
2194,1812,"Fast and reliable, well done!",2023-03-25 18:56:19,web,positive
2195,2548,"Fast and reliable, well done!",2023-07-01 04:49:45,email,positive
2196,1578,The service was outstanding!,2023-11-05 22:36:41,mobile,positive
2197,7394,"Not too bad, but could be better.",2024-05-13 23:12:04,web,neutral
2198,6008,"Fast and reliable, well done!",2023-05-17 19:39:50,email,positive
2199,7630,"It was okay, nothing special.",2024-04-12 15:02:31,email,neutral
2200,8098,"Not too bad, but could be better.",2023-10-14 04:26:40,mobile,neutral
2201,3543,I wouldn't recommend this to anyone.,2023-12-08 01:31:24,web,negative
2202,8005,I wouldn't recommend this to anyone.,2024-09-05 07:41:38,email,negative
2203,2384,"Everything was perfect, will use again.",2024-02-05 06:44:30,mobile,positive
2204,7351,"Not too bad, but could be better.",2023-09-16 07:40:45,mobile,neutral
2205,6313,"Terrible experience, very disappointed.",2023-04-29 08:45:18,email,negative
2206,2124,The product was defective upon arrival.,2023-06-18 01:52:08,email,negative
2207,7496,"Service was fine, but not impressive.",2023-08-27 21:45:10,web,neutral
2208,8858,I wouldn't recommend this to anyone.,2023-06-21 07:25:02,web,negative
2209,3077,"Fast and reliable, well done!",2024-02-01 15:36:20,web,positive
2210,3459,"Service was fine, but not impressive.",2023-10-26 15:31:30,web,neutral
2211,6004,"Great experience, highly recommend.",2023-01-17 05:16:11,mobile,positive
2212,3552,"Terrible experience, very disappointed.",2023-08-28 12:19:30,web,negative
2213,4288,Average experience overall.,2024-02-23 10:40:59,email,neutral
2214,4353,"Service was fine, but not impressive.",2024-08-19 20:13:11,email,neutral
2215,6108,Customer service was rude.,2024-07-31 19:59:25,mobile,negative
2216,2722,The service was outstanding!,2023-01-09 16:12:24,mobile,positive
2217,2079,Average experience overall.,2023-08-14 16:11:14,email,neutral
2218,7406,"Not too bad, but could be better.",2023-12-12 01:56:08,mobile,neutral
2219,4671,"Not too bad, but could be better.",2023-07-03 23:01:21,mobile,neutral
2220,1627,The product was defective upon arrival.,2023-05-17 13:26:37,mobile,negative
2221,8216,"Fast and reliable, well done!",2023-12-16 11:28:08,mobile,positive
2222,2554,The product was defective upon arrival.,2023-03-29 20:11:22,mobile,negative
2223,5665,"It was okay, nothing special.",2024-09-05 10:00:50,web,neutral
2224,4467,"It was okay, nothing special.",2024-09-06 15:11:23,mobile,neutral
2225,7198,The product works as expected.,2023-03-10 17:28:45,email,neutral
2226,9229,The service was outstanding!,2023-12-18 09:41:24,email,positive
2227,2493,I wouldn't recommend this to anyone.,2024-01-17 21:11:48,email,negative
2228,3901,I wouldn't recommend this to anyone.,2023-02-24 02:51:04,mobile,negative
2229,1072,Customer service was rude.,2024-08-31 04:33:09,email,negative
2230,7995,Customer service was rude.,2024-09-19 15:12:48,email,negative
2231,8175,Average experience overall.,2023-10-17 02:13:33,email,neutral
2232,7764,The product was defective upon arrival.,2023-02-15 13:55:02,mobile,negative
2233,7135,"Terrible experience, very disappointed.",2024-07-15 02:59:05,web,negative
2234,6723,"Extremely poor quality, not worth the price.",2024-02-20 16:50:55,mobile,negative
2235,1997,The product works as expected.,2024-03-15 03:13:35,email,neutral
2236,9975,"Everything was perfect, will use again.",2024-06-06 18:31:22,web,positive
2237,6141,The product was defective upon arrival.,2023-11-06 23:30:19,mobile,negative
2238,2927,"Not too bad, but could be better.",2024-06-04 22:17:01,web,neutral
2239,5668,The service was outstanding!,2023-02-01 07:07:18,web,positive
2240,2949,The service was outstanding!,2024-06-04 17:25:04,mobile,positive
2241,4821,"Not too bad, but could be better.",2024-08-07 11:53:27,email,neutral
2242,4341,"Not too bad, but could be better.",2024-01-27 10:42:51,mobile,neutral
2243,8194,"Fast and reliable, well done!",2023-07-02 08:18:03,web,positive
2244,5491,The service was outstanding!,2023-02-20 08:56:50,web,positive
2245,5885,"Terrible experience, very disappointed.",2023-04-27 06:11:04,email,negative
2246,1667,I wouldn't recommend this to anyone.,2024-06-22 17:33:44,web,negative
2247,9371,"Service was fine, but not impressive.",2024-01-05 19:12:36,mobile,neutral
2248,9992,"It was okay, nothing special.",2024-04-13 14:53:11,web,neutral
2249,6005,"Fast and reliable, well done!",2024-04-22 00:48:47,mobile,positive
2250,3244,"Everything was perfect, will use again.",2023-06-13 07:23:42,email,positive
2251,4178,"Everything was perfect, will use again.",2023-04-08 10:43:47,web,positive
2252,8883,The product was defective upon arrival.,2023-07-02 23:00:59,email,negative
2253,4086,Average experience overall.,2023-03-11 13:56:44,mobile,neutral
2254,3706,The product works as expected.,2023-10-27 14:22:38,email,neutral
2255,8269,"Extremely poor quality, not worth the price.",2023-04-01 06:51:48,email,negative
2256,6913,Average experience overall.,2023-09-01 22:33:31,mobile,neutral
2257,4702,"Extremely poor quality, not worth the price.",2024-06-11 05:07:37,mobile,negative
2258,5608,Average experience overall.,2024-03-19 11:13:04,mobile,neutral
2259,4997,"Terrible experience, very disappointed.",2024-07-30 10:02:30,mobile,negative
2260,8309,I wouldn't recommend this to anyone.,2024-05-03 12:50:54,email,negative
2261,3469,"Terrible experience, very disappointed.",2023-06-14 13:33:59,mobile,negative
2262,2304,The service was outstanding!,2024-03-06 02:37:08,email,positive
2263,5053,Average experience overall.,2024-07-01 06:41:17,mobile,neutral
2264,5804,Average experience overall.,2024-07-27 08:07:18,email,neutral
2265,4545,Average experience overall.,2023-11-03 17:09:54,email,neutral
2266,5366,The product was defective upon arrival.,2023-10-24 12:26:35,mobile,negative
2267,3876,Very satisfied with the product quality.,2023-11-22 03:39:37,email,positive
2268,5567,"Fast and reliable, well done!",2024-04-08 03:46:31,web,positive
2269,5707,"Fast and reliable, well done!",2024-06-21 21:55:14,web,positive
2270,1754,I wouldn't recommend this to anyone.,2023-06-18 02:43:21,mobile,negative
2271,3931,The service was outstanding!,2023-05-20 00:47:30,web,positive
2272,4505,"Terrible experience, very disappointed.",2023-06-20 03:55:15,web,negative
2273,7408,The product was defective upon arrival.,2023-09-16 12:50:06,mobile,negative
2274,4562,"Great experience, highly recommend.",2023-11-26 10:58:30,web,positive
2275,1053,"Service was fine, but not impressive.",2023-05-09 21:17:55,web,neutral
2276,2586,"Service was fine, but not impressive.",2023-06-02 08:17:51,web,neutral
2277,4909,Very satisfied with the product quality.,2023-09-09 03:46:35,web,positive
2278,4030,I wouldn't recommend this to anyone.,2024-01-06 05:52:27,email,negative
2279,7805,"Service was fine, but not impressive.",2023-12-15 14:28:37,web,neutral
2280,5909,The product works as expected.,2023-09-15 02:39:26,email,neutral
2281,9781,"Fast and reliable, well done!",2024-04-18 14:54:53,web,positive
2282,4515,"Not too bad, but could be better.",2023-12-29 14:45:36,mobile,neutral
2283,1798,"Great experience, highly recommend.",2024-04-08 22:45:56,web,positive
2284,6692,The product works as expected.,2023-10-21 08:47:10,mobile,neutral
2285,1760,"Not too bad, but could be better.",2023-05-15 19:06:42,email,neutral
2286,7913,The service was outstanding!,2024-06-04 16:22:46,email,positive
2287,4763,"Fast and reliable, well done!",2023-05-26 17:51:08,mobile,positive
2288,3246,"Service was fine, but not impressive.",2023-07-26 11:38:55,email,neutral
2289,3749,"Service was fine, but not impressive.",2024-04-26 21:33:35,mobile,neutral
2290,8229,"It was okay, nothing special.",2023-03-21 10:23:32,email,neutral
2291,3984,"Great experience, highly recommend.",2023-05-08 10:43:46,web,positive
2292,8440,"It was okay, nothing special.",2024-06-13 21:44:49,mobile,neutral
2293,5483,"Fast and reliable, well done!",2024-05-13 17:00:44,web,positive
2294,3870,The product works as expected.,2023-04-04 08:56:17,email,neutral
2295,2249,The service was outstanding!,2024-04-01 08:32:59,email,positive
2296,1628,I wouldn't recommend this to anyone.,2024-02-08 22:54:57,mobile,negative
2297,6469,The product works as expected.,2023-03-21 04:09:48,email,neutral
2298,5163,"Extremely poor quality, not worth the price.",2023-10-14 01:53:01,web,negative
2299,2523,"Great experience, highly recommend.",2023-05-14 13:14:19,web,positive
2300,6099,"Not too bad, but could be better.",2023-11-15 14:37:14,email,neutral
2301,6743,"It was okay, nothing special.",2023-01-11 22:15:08,mobile,neutral
2302,9567,The product works as expected.,2024-04-02 23:15:54,email,neutral
2303,4855,Customer service was rude.,2023-02-25 13:42:47,mobile,negative
2304,2066,"Fast and reliable, well done!",2024-05-21 03:56:17,email,positive
2305,3923,"Not too bad, but could be better.",2023-01-19 11:45:37,web,neutral
2306,4433,Very satisfied with the product quality.,2023-09-01 06:10:07,web,positive
2307,3825,"Great experience, highly recommend.",2023-08-21 18:10:20,web,positive
2308,4435,"Service was fine, but not impressive.",2024-07-29 17:46:43,web,neutral
2309,7227,The product works as expected.,2024-03-03 07:16:40,mobile,neutral
2310,8965,I wouldn't recommend this to anyone.,2024-07-05 07:55:46,mobile,negative
2311,3162,"Service was fine, but not impressive.",2023-10-26 13:09:00,web,neutral
2312,2426,"Great experience, highly recommend.",2023-02-08 01:38:59,web,positive
2313,6168,"Fast and reliable, well done!",2023-08-24 13:14:31,mobile,positive
2314,8712,"Not too bad, but could be better.",2023-09-25 15:51:06,email,neutral
2315,1620,"It was okay, nothing special.",2024-07-10 05:48:02,web,neutral
2316,9340,Customer service was rude.,2023-11-28 04:50:58,email,negative
2317,3983,The product works as expected.,2024-08-30 15:12:17,web,neutral
2318,7377,"Fast and reliable, well done!",2024-07-15 12:50:31,web,positive
2319,2398,I wouldn't recommend this to anyone.,2023-07-22 21:46:47,web,negative
2320,5471,The product works as expected.,2024-01-16 15:31:43,web,neutral
2321,7587,Very satisfied with the product quality.,2023-10-03 02:59:50,email,positive
2322,3952,"Everything was perfect, will use again.",2023-02-14 11:49:09,mobile,positive
2323,2634,The product works as expected.,2024-08-04 09:29:32,web,neutral
2324,4524,"Service was fine, but not impressive.",2023-01-23 00:10:34,mobile,neutral
2325,9111,"Terrible experience, very disappointed.",2024-01-09 17:57:43,web,negative
2326,6872,The service was outstanding!,2023-10-09 14:11:34,web,positive
2327,9869,"Great experience, highly recommend.",2023-04-11 13:07:00,email,positive
2328,2843,"Terrible experience, very disappointed.",2024-06-06 13:44:52,web,negative
2329,7907,The service was outstanding!,2023-01-16 17:08:42,email,positive
2330,1267,I wouldn't recommend this to anyone.,2023-11-02 12:38:59,email,negative
2331,5445,I wouldn't recommend this to anyone.,2024-05-21 04:52:29,email,negative
2332,5644,The service was outstanding!,2023-09-10 19:00:49,web,positive
2333,5513,"Fast and reliable, well done!",2023-12-11 11:30:41,web,positive
2334,5356,The service was outstanding!,2023-05-02 05:17:41,mobile,positive
2335,1412,"Everything was perfect, will use again.",2024-06-05 05:25:17,mobile,positive
2336,7626,"Terrible experience, very disappointed.",2024-04-25 09:01:09,mobile,negative
2337,8479,"Great experience, highly recommend.",2024-09-18 07:44:14,web,positive
2338,6910,"Everything was perfect, will use again.",2023-12-28 19:11:13,mobile,positive
2339,9845,"Extremely poor quality, not worth the price.",2024-04-23 17:02:47,mobile,negative
2340,1128,The product works as expected.,2024-01-26 07:25:20,email,neutral
2341,5961,The product works as expected.,2024-06-20 12:59:32,email,neutral
2342,4338,"Great experience, highly recommend.",2023-03-14 01:56:16,mobile,positive
2343,9743,"Great experience, highly recommend.",2023-07-15 15:35:35,mobile,positive
2344,2510,Customer service was rude.,2024-02-12 07:28:25,mobile,negative
2345,8491,"Extremely poor quality, not worth the price.",2024-08-10 03:39:00,web,negative
2346,2925,"Great experience, highly recommend.",2024-04-08 00:00:17,email,positive
2347,4144,"Not too bad, but could be better.",2024-01-25 23:01:29,email,neutral
2348,4216,"It was okay, nothing special.",2024-04-23 05:59:19,email,neutral
2349,6250,The product was defective upon arrival.,2023-11-08 08:35:22,web,negative
2350,7516,"Everything was perfect, will use again.",2023-03-29 22:15:38,mobile,positive
2351,5812,"Extremely poor quality, not worth the price.",2024-05-10 01:04:31,web,negative
2352,1460,"Service was fine, but not impressive.",2023-12-03 14:44:51,email,neutral
2353,5536,The product was defective upon arrival.,2024-07-12 11:24:43,email,negative
2354,5716,"Not too bad, but could be better.",2023-09-25 23:17:37,mobile,neutral
2355,7650,"Terrible experience, very disappointed.",2024-08-05 05:21:38,email,negative
2356,3610,"It was okay, nothing special.",2024-03-07 23:22:42,web,neutral
2357,9106,"Not too bad, but could be better.",2023-11-27 04:07:09,mobile,neutral
2358,7873,Average experience overall.,2023-03-04 00:19:49,email,neutral
2359,2947,"Extremely poor quality, not worth the price.",2024-07-10 12:15:27,mobile,negative
