claim_id,customer_id,claim_date,claim_amount,incident_type,document_status,approval_status,processing_time
2364,3444,2023-12-09,8276.4,Natural Disaster,Complete,Rejected,28
2365,3157,2022-11-15,15432.37,Vandalism,Incomplete,Approved,15
2366,2217,2024-06-03,545.08,Vandalism,Incomplete,Rejected,40
2367,2433,2023-07-24,5548.17,Accident,Incomplete,Under Review,87
2368,1096,2023-04-25,18690.4,Natural Disaster,Pending,Approved,14
2369,9933,2022-11-17,14413.9,Theft,Incomplete,Under Review,24
2370,7818,2023-10-04,13959.77,Theft,Incomplete,Under Review,32
2371,2284,2023-03-11,8293.05,Natural Disaster,Incomplete,Under Review,50
2372,9879,2024-06-12,4320.93,Theft,Complete,Under Review,62
2373,1963,2024-03-14,18699.82,Natural Disaster,Complete,Under Review,67
2374,3825,2023-09-22,11465.67,Theft,Incomplete,Under Review,41
2375,7518,2024-05-15,6430.08,Natural Disaster,Complete,Approved,66
2376,3147,2022-11-23,2586.43,Accident,Pending,Approved,6
2377,8072,2024-01-14,10005.03,Natural Disaster,Complete,Rejected,80
2378,2929,2022-10-17,6291.93,Fire,Pending,Under Review,15
2379,7964,2024-02-20,13310.75,Natural Disaster,Incomplete,Under Review,76
2380,2941,2023-12-02,14102.04,Natural Disaster,Incomplete,Approved,50
2381,2703,2023-01-20,1959.63,Natural Disaster,Incomplete,Rejected,53
2382,3814,2024-08-26,12440.69,Natural Disaster,Incomplete,Rejected,17
2383,9401,2024-07-26,19316.63,Vandalism,Pending,Under Review,71
2384,1833,2024-08-01,12047.78,Vandalism,Incomplete,Approved,82
2385,3885,2024-02-14,19112.6,Theft,Pending,Approved,57
2386,3868,2023-09-21,17576.79,Vandalism,Incomplete,Rejected,16
2387,2641,2024-02-24,5635.58,Vandalism,Pending,Rejected,69
2388,5319,2022-10-12,11209.71,Fire,Incomplete,Rejected,52
2389,8279,2022-12-11,4480.19,Natural Disaster,Pending,Approved,13
2390,5911,2023-11-17,5569.14,Theft,Complete,Under Review,23
2391,8833,2024-08-28,9365.5,Theft,Pending,Approved,2
2392,4217,2024-01-20,2138.92,Accident,Pending,Approved,71
2393,1555,2023-09-09,16183.72,Vandalism,Pending,Under Review,64
2394,3642,2024-02-03,783.44,Theft,Incomplete,Under Review,89
2395,2164,2023-07-03,11196.85,Natural Disaster,Incomplete,Rejected,61
2396,9032,2023-12-16,19889.48,Accident,Incomplete,Approved,78
2397,5228,2023-12-18,1200.72,Natural Disaster,Incomplete,Rejected,66
2398,1085,2024-01-15,5006.99,Vandalism,Pending,Under Review,5
2399,1830,2023-04-09,618.0,Accident,Complete,Rejected,80
2400,6313,2023-02-27,3125.18,Accident,Complete,Under Review,53
2401,4074,2023-11-16,11714.49,Natural Disaster,Complete,Approved,61
2402,6700,2022-12-16,4095.46,Vandalism,Complete,Rejected,54
2403,1580,2023-06-10,8379.91,Theft,Pending,Rejected,22
2404,5283,2023-07-23,3117.74,Vandalism,Incomplete,Rejected,1
2405,5699,2023-03-29,9214.9,Theft,Incomplete,Rejected,56
2406,3343,2023-04-28,18432.22,Fire,Complete,Under Review,5
2407,3622,2022-11-26,17400.18,Vandalism,Complete,Approved,72
2408,2752,2023-04-18,11222.12,Accident,Complete,Rejected,27
2409,1782,2024-04-09,19138.94,Theft,Pending,Rejected,76
2410,6721,2022-12-16,3085.03,Accident,Complete,Under Review,82
2411,1470,2022-12-05,2686.01,Natural Disaster,Incomplete,Under Review,80
2412,9597,2024-01-16,15610.29,Accident,Pending,Under Review,21
2413,6860,2023-06-23,1631.78,Fire,Incomplete,Under Review,11
2414,8349,2023-08-22,18578.58,Accident,Pending,Approved,55
2415,5247,2023-04-06,14731.33,Theft,Pending,Approved,75
2416,8324,2024-07-31,10504.67,Natural Disaster,Complete,Rejected,33
2417,6454,2024-09-02,7849.87,Accident,Complete,Under Review,17
2418,2883,2024-03-15,5348.71,Natural Disaster,Incomplete,Approved,90
2419,8412,2023-03-14,6940.2,Fire,Pending,Under Review,30
2420,5233,2024-04-07,5703.66,Natural Disaster,Complete,Approved,4
2421,7386,2022-10-25,9264.01,Theft,Incomplete,Approved,2
2422,1874,2023-12-05,15908.93,Theft,Incomplete,Approved,79
2423,7363,2023-07-09,17554.05,Fire,Pending,Rejected,7
2424,9308,2023-04-19,6078.06,Natural Disaster,Incomplete,Under Review,30
2425,4515,2023-07-28,13955.14,Fire,Pending,Under Review,12
2426,7952,2023-07-06,9672.61,Natural Disaster,Pending,Under Review,88
2427,5010,2024-08-19,5877.72,Natural Disaster,Complete,Rejected,38
2428,5725,2023-01-20,4821.84,Accident,Complete,Rejected,71
2429,8556,2024-07-25,4264.47,Natural Disaster,Complete,Approved,37
2430,4994,2023-11-02,6883.96,Natural Disaster,Complete,Under Review,13
2431,7269,2024-03-19,12950.98,Fire,Complete,Rejected,31
2432,6345,2024-02-14,641.82,Vandalism,Pending,Approved,5
2433,8884,2023-10-10,2462.56,Fire,Complete,Rejected,35
2434,2363,2024-07-30,13573.88,Natural Disaster,Incomplete,Approved,66
2435,7650,2024-05-18,6514.12,Vandalism,Pending,Rejected,61
2436,1702,2024-05-16,15098.08,Fire,Incomplete,Under Review,56
2437,7958,2023-06-12,12962.37,Natural Disaster,Pending,Rejected,23
2438,2735,2023-10-21,11181.78,Theft,Incomplete,Under Review,56
2439,3497,2024-09-01,11202.56,Theft,Incomplete,Rejected,88
2440,6858,2022-10-10,11862.85,Fire,Complete,Approved,20
2441,6868,2024-07-17,9639.24,Accident,Complete,Rejected,61
2442,9567,2024-05-26,2273.54,Theft,Complete,Rejected,47
2443,8138,2023-11-06,16809.9,Theft,Incomplete,Approved,12
2444,3933,2022-11-05,2708.85,Fire,Complete,Approved,61
2445,8717,2024-05-26,12128.9,Fire,Pending,Approved,10
2446,3044,2023-05-18,16911.87,Natural Disaster,Pending,Rejected,57
2447,3822,2024-07-25,1268.56,Theft,Incomplete,Approved,90
2448,9322,2022-10-03,3438.24,Vandalism,Incomplete,Rejected,45
2449,6409,2023-04-03,3557.17,Theft,Pending,Approved,27
2450,9776,2022-11-30,15147.41,Accident,Incomplete,Approved,39
2451,8613,2023-07-05,8078.6,Theft,Pending,Approved,90
2452,9758,2022-10-24,19962.88,Accident,Pending,Rejected,11
2453,3247,2023-10-19,4249.33,Theft,Pending,Under Review,87
2454,7804,2023-10-05,5352.59,Theft,Incomplete,Rejected,80
2455,9258,2024-01-19,10546.26,Natural Disaster,Incomplete,Under Review,5
2456,4736,2024-02-12,6340.99,Theft,Pending,Approved,49
2457,6560,2023-09-20,6587.48,Accident,Pending,Approved,34
2458,9832,2023-06-17,7181.33,Theft,Pending,Rejected,61
2459,4064,2024-08-20,6800.09,Vandalism,Pending,Rejected,8
2460,4047,2023-04-24,19549.71,Vandalism,Incomplete,Under Review,74
2461,3127,2024-09-19,7646.57,Natural Disaster,Pending,Under Review,87
2462,1286,2023-07-07,4315.65,Natural Disaster,Pending,Rejected,63
2463,8664,2024-05-18,19916.4,Fire,Incomplete,Under Review,42
2464,8643,2023-06-11,6121.96,Accident,Incomplete,Rejected,52
2465,8079,2024-03-24,7515.28,Theft,Pending,Under Review,1
2466,4916,2022-12-25,2926.39,Natural Disaster,Incomplete,Approved,74
2467,7121,2024-09-12,3836.16,Vandalism,Complete,Under Review,47
2468,8205,2023-09-13,10377.99,Fire,Pending,Rejected,62
2469,4111,2023-08-26,19199.04,Accident,Complete,Under Review,22
2470,4866,2024-01-08,7618.24,Natural Disaster,Incomplete,Under Review,47
2471,1554,2024-05-27,9630.12,Fire,Pending,Under Review,25
2472,3241,2023-08-14,6198.31,Natural Disaster,Incomplete,Rejected,54
2473,5171,2024-01-29,7668.66,Theft,Incomplete,Approved,51
2474,7009,2024-04-05,587.92,Natural Disaster,Complete,Rejected,26
2475,5219,2024-06-14,2229.97,Vandalism,Complete,Under Review,26
2476,4455,2024-03-13,14691.01,Vandalism,Complete,Approved,61
2477,8822,2022-10-14,18799.88,Natural Disaster,Complete,Under Review,57
2478,3979,2023-10-19,10276.45,Fire,Pending,Under Review,35
2479,2134,2023-10-07,12084.05,Natural Disaster,Complete,Under Review,89
2480,1663,2023-08-26,12179.78,Accident,Incomplete,Under Review,36
2481,2821,2022-11-12,5224.69,Natural Disaster,Incomplete,Approved,47
2482,3667,2024-08-04,9044.61,Fire,Complete,Approved,12
2483,3433,2023-05-09,623.68,Theft,Incomplete,Approved,90
2484,1228,2023-10-01,12339.26,Theft,Incomplete,Approved,66
2485,4760,2023-01-17,12202.88,Natural Disaster,Incomplete,Approved,83
2486,1189,2023-06-09,3651.11,Vandalism,Pending,Rejected,17
2487,7625,2023-04-06,19133.41,Vandalism,Pending,Approved,51
2488,6660,2024-04-29,7230.97,Fire,Incomplete,Under Review,84
2489,3223,2022-10-02,11309.05,Fire,Pending,Approved,10
2490,4220,2024-04-14,10608.42,Natural Disaster,Incomplete,Rejected,3
2491,4482,2024-08-03,1735.67,Vandalism,Complete,Approved,49
2492,4468,2023-01-25,17497.15,Natural Disaster,Pending,Approved,23
2493,3164,2023-01-11,2888.91,Theft,Pending,Under Review,71
2494,3129,2024-03-14,5540.71,Vandalism,Pending,Approved,38
2495,1295,2024-07-14,12345.11,Vandalism,Pending,Rejected,18
2496,9556,2023-07-22,7426.17,Accident,Incomplete,Approved,35
2497,4818,2023-06-22,2690.72,Fire,Incomplete,Rejected,86
2498,7786,2022-11-13,9085.67,Theft,Incomplete,Under Review,83
2499,1560,2024-03-22,5886.48,Natural Disaster,Incomplete,Rejected,58
2500,4812,2024-04-08,15127.26,Accident,Complete,Approved,62
2501,1334,2023-08-27,11957.35,Theft,Pending,Under Review,60
2502,2007,2024-05-18,14433.98,Natural Disaster,Complete,Under Review,32
2503,2547,2024-07-21,17172.63,Fire,Incomplete,Under Review,72
2504,6954,2022-11-08,11566.73,Natural Disaster,Incomplete,Rejected,86
2505,2758,2022-10-26,9835.49,Fire,Incomplete,Rejected,46
2506,3186,2024-01-01,1340.35,Natural Disaster,Incomplete,Rejected,41
2507,2132,2024-05-08,16088.34,Theft,Complete,Approved,68
2508,3027,2023-09-12,17501.12,Theft,Complete,Under Review,56
2509,4917,2023-05-09,19892.21,Accident,Incomplete,Rejected,84
2510,9396,2023-05-07,4488.11,Theft,Pending,Approved,78
2511,7566,2023-03-18,11650.12,Natural Disaster,Pending,Rejected,27
2512,6853,2024-09-20,7216.65,Fire,Pending,Rejected,24
2513,7013,2024-05-26,14385.97,Theft,Complete,Under Review,56
2514,2759,2023-07-25,4250.59,Theft,Incomplete,Rejected,38
2515,1615,2022-10-02,11778.64,Natural Disaster,Pending,Rejected,72
2516,6310,2023-08-15,8380.85,Accident,Pending,Rejected,71
2517,7383,2024-01-29,19892.3,Natural Disaster,Incomplete,Approved,10
2518,9069,2023-03-21,14529.52,Vandalism,Pending,Rejected,37
2519,6857,2024-04-25,9756.46,Natural Disaster,Complete,Approved,16
2520,9304,2024-03-10,14705.43,Theft,Incomplete,Rejected,7
2521,7694,2023-12-21,14597.14,Accident,Incomplete,Under Review,3
2522,9300,2023-04-17,7402.78,Accident,Complete,Under Review,71
2523,3041,2022-11-16,2192.11,Theft,Complete,Approved,13
2524,7717,2024-06-30,14595.11,Accident,Incomplete,Under Review,32
2525,7954,2023-03-09,1150.56,Theft,Pending,Approved,78
2526,1747,2022-10-27,13827.75,Fire,Complete,Under Review,84
2527,2130,2024-03-23,3801.91,Accident,Incomplete,Under Review,47
2528,2816,2024-07-11,1683.11,Vandalism,Complete,Under Review,37
2529,1729,2024-06-17,2054.72,Theft,Pending,Approved,2
2530,5679,2024-09-13,3973.54,Theft,Complete,Rejected,20
2531,2155,2023-04-02,17999.8,Theft,Incomplete,Under Review,22
2532,5269,2023-06-22,12558.62,Accident,Complete,Approved,53
2533,4268,2024-04-24,8123.83,Fire,Pending,Under Review,89
2534,7412,2023-06-08,17635.88,Theft,Complete,Approved,41
2535,5813,2023-12-17,2619.49,Accident,Incomplete,Under Review,68
2536,6667,2024-05-27,10782.72,Vandalism,Complete,Under Review,67
2537,9388,2024-01-01,10418.8,Accident,Complete,Under Review,30
2538,4739,2023-05-11,17638.73,Theft,Incomplete,Under Review,64
2539,8607,2024-02-23,17929.03,Fire,Incomplete,Approved,79
2540,3541,2024-02-13,19599.4,Natural Disaster,Complete,Approved,89
2541,8615,2023-07-10,1377.98,Fire,Complete,Under Review,70
2542,9527,2024-06-03,4455.63,Vandalism,Incomplete,Approved,34
2543,9488,2024-06-12,2620.13,Natural Disaster,Complete,Rejected,33
2544,5079,2023-10-16,14974.47,Theft,Complete,Rejected,38
2545,8963,2023-07-26,15059.34,Theft,Pending,Approved,35
2546,2148,2024-09-20,9050.8,Theft,Complete,Under Review,56
2547,2545,2024-06-17,2493.15,Vandalism,Incomplete,Approved,52
2548,6998,2023-05-23,10428.37,Vandalism,Incomplete,Under Review,69
2549,1550,2023-08-12,18141.0,Natural Disaster,Pending,Under Review,16
2550,1170,2023-02-08,17383.55,Vandalism,Pending,Under Review,34
2551,1591,2022-10-09,11319.22,Natural Disaster,Incomplete,Rejected,35
2552,1100,2023-02-23,15095.28,Accident,Pending,Approved,52
2553,6358,2022-12-08,14609.42,Fire,Incomplete,Rejected,5
2554,8255,2023-01-17,18593.35,Natural Disaster,Pending,Under Review,4
2555,1168,2023-04-06,14377.31,Vandalism,Complete,Under Review,38
2556,7307,2022-10-14,6775.3,Fire,Complete,Approved,30
2557,8730,2023-11-21,11819.2,Vandalism,Complete,Under Review,81
2558,6724,2023-07-07,4428.18,Natural Disaster,Incomplete,Approved,84
2559,3222,2024-09-16,3188.76,Natural Disaster,Incomplete,Approved,33
2560,5591,2023-01-04,12531.84,Vandalism,Pending,Approved,29
2561,9726,2024-09-16,11171.97,Theft,Incomplete,Rejected,57
2562,8306,2022-10-22,8242.68,Vandalism,Incomplete,Rejected,65
2563,4070,2023-06-12,10043.66,Theft,Pending,Approved,1
2564,4122,2023-06-12,6442.63,Natural Disaster,Incomplete,Approved,4
2565,6318,2023-11-03,19769.19,Natural Disaster,Incomplete,Approved,67
2566,5076,2023-09-09,15433.74,Accident,Pending,Under Review,55
2567,5181,2023-03-24,14528.71,Accident,Complete,Rejected,71
2568,6028,2023-07-05,4308.43,Vandalism,Complete,Rejected,30
2569,2782,2023-01-28,18054.62,Natural Disaster,Complete,Approved,45
2570,8499,2022-10-19,11313.6,Vandalism,Pending,Rejected,48
2571,6389,2023-01-09,13094.16,Theft,Incomplete,Approved,26
2572,9805,2023-04-30,19450.18,Theft,Incomplete,Rejected,72
2573,4841,2023-01-24,18970.3,Theft,Incomplete,Rejected,40
2574,8116,2022-12-23,11934.92,Theft,Complete,Approved,77
2575,3595,2024-01-09,7661.08,Theft,Incomplete,Under Review,86
2576,8351,2024-08-23,5288.07,Natural Disaster,Complete,Approved,78
2577,6507,2023-12-24,4901.37,Theft,Incomplete,Rejected,86
2578,1855,2022-11-03,1706.91,Accident,Incomplete,Approved,70
2579,6365,2024-02-07,11705.26,Theft,Pending,Under Review,78
2580,8992,2023-02-08,12235.81,Accident,Pending,Rejected,86
2581,7948,2023-09-19,760.81,Natural Disaster,Complete,Under Review,55
2582,5089,2023-04-08,19246.61,Vandalism,Pending,Rejected,12
2583,3982,2023-01-21,12825.73,Natural Disaster,Pending,Rejected,54
2584,5483,2022-10-22,10141.42,Natural Disaster,Incomplete,Rejected,71
2585,9149,2022-11-16,6554.44,Theft,Pending,Under Review,60
2586,6084,2024-01-23,5275.64,Natural Disaster,Pending,Under Review,49
2587,5706,2023-03-23,17190.95,Natural Disaster,Pending,Approved,42
2588,3603,2022-12-08,5952.74,Theft,Complete,Rejected,30
2589,3390,2023-10-11,5915.28,Fire,Complete,Rejected,75
2590,1031,2023-01-11,12199.17,Vandalism,Pending,Rejected,28
2591,9318,2023-04-12,11804.92,Theft,Pending,Under Review,71
2592,6876,2024-01-30,1532.16,Fire,Incomplete,Rejected,45
2593,3530,2024-07-14,1139.57,Fire,Pending,Approved,44
2594,1177,2023-12-09,7131.9,Theft,Pending,Approved,4
2595,3499,2023-12-02,4980.38,Fire,Incomplete,Rejected,53
2596,5116,2023-02-18,19614.62,Theft,Pending,Rejected,81
2597,1408,2024-01-10,19070.18,Fire,Pending,Approved,27
2598,6331,2024-02-24,19719.67,Natural Disaster,Pending,Rejected,71
2599,6964,2023-03-28,788.08,Vandalism,Pending,Rejected,26
2600,2857,2022-11-09,10254.91,Fire,Pending,Under Review,45
2601,4213,2023-04-30,682.2,Fire,Pending,Approved,36
2602,2328,2024-07-31,16129.26,Theft,Complete,Under Review,35
2603,8322,2023-09-21,12484.66,Accident,Pending,Rejected,40
2604,5020,2023-06-06,17317.51,Accident,Pending,Under Review,81
2605,6477,2024-01-04,4191.31,Fire,Incomplete,Approved,50
2606,9865,2023-06-19,5071.67,Accident,Pending,Rejected,49
2607,1981,2024-03-04,14527.96,Vandalism,Pending,Rejected,52
2608,6217,2024-08-29,825.25,Accident,Complete,Approved,44
2609,7673,2023-04-15,9747.26,Natural Disaster,Pending,Approved,20
2610,8951,2023-09-22,19393.18,Vandalism,Incomplete,Approved,25
2611,5762,2024-05-19,2399.78,Fire,Incomplete,Under Review,34
2612,9066,2024-03-13,8606.64,Fire,Complete,Rejected,4
2613,3659,2023-09-18,16533.2,Fire,Complete,Under Review,9
2614,9343,2023-07-12,4235.29,Vandalism,Pending,Under Review,11
2615,4624,2024-08-22,19412.47,Natural Disaster,Complete,Approved,41
2616,5794,2024-03-26,16094.2,Vandalism,Incomplete,Approved,46
2617,8662,2023-09-22,3545.98,Theft,Complete,Approved,72
2618,4734,2024-04-30,7617.93,Vandalism,Complete,Approved,24
2619,5272,2024-05-26,16283.5,Vandalism,Incomplete,Rejected,14
2620,4383,2024-09-08,18809.56,Theft,Pending,Approved,42
2621,5990,2024-02-07,14457.72,Natural Disaster,Complete,Under Review,3
2622,9006,2024-07-11,15007.07,Accident,Complete,Approved,46
2623,2479,2023-12-28,2635.89,Natural Disaster,Incomplete,Approved,15
2624,5954,2023-08-10,12245.0,Accident,Incomplete,Approved,36
2625,7178,2024-09-07,8230.52,Theft,Pending,Under Review,89
2626,5826,2022-11-01,8078.77,Fire,Complete,Approved,22
2627,2027,2022-09-27,2872.31,Vandalism,Incomplete,Under Review,60
2628,9829,2023-02-27,3240.84,Accident,Complete,Under Review,40
2629,5363,2023-07-03,1723.32,Natural Disaster,Incomplete,Approved,13
2630,8303,2024-04-12,7974.88,Vandalism,Incomplete,Rejected,42
2631,7351,2023-01-08,17136.2,Vandalism,Incomplete,Approved,24
2632,6052,2023-07-21,15165.96,Accident,Pending,Rejected,62
2633,1934,2023-12-04,5901.07,Natural Disaster,Incomplete,Rejected,3
2634,9362,2023-09-02,8830.29,Theft,Pending,Approved,57
2635,8422,2023-12-14,15157.99,Vandalism,Pending,Rejected,18
2636,8967,2023-10-18,4424.39,Theft,Incomplete,Approved,62
2637,8628,2024-09-12,6372.78,Vandalism,Pending,Under Review,67
2638,2196,2023-07-04,1261.07,Vandalism,Pending,Approved,40
2639,8538,2024-09-16,18589.82,Vandalism,Complete,Approved,17
2640,6125,2023-11-28,18594.37,Theft,Complete,Under Review,63
2641,6115,2022-11-19,9980.12,Theft,Pending,Rejected,14
2642,8888,2023-12-30,15192.08,Fire,Complete,Rejected,67
2643,9331,2022-09-22,16456.42,Natural Disaster,Incomplete,Approved,77
2644,2095,2024-03-27,16032.87,Accident,Complete,Approved,81
2645,5331,2023-10-08,19653.86,Natural Disaster,Pending,Rejected,78
2646,9922,2022-09-30,9204.3,Accident,Complete,Approved,1
2647,4949,2024-01-21,5858.71,Natural Disaster,Pending,Rejected,7
2648,7882,2024-09-13,15195.79,Theft,Pending,Rejected,60
2649,7536,2024-07-25,13322.95,Theft,Incomplete,Under Review,76
2650,2764,2023-05-14,8715.01,Accident,Complete,Rejected,81
2651,5423,2022-10-29,7248.12,Fire,Incomplete,Approved,21
2652,7319,2023-01-02,1774.16,Accident,Complete,Approved,55
2653,5767,2024-09-12,11918.08,Vandalism,Complete,Rejected,44
2654,9232,2022-10-22,3716.96,Accident,Pending,Approved,39
2655,6745,2024-05-02,13518.68,Vandalism,Complete,Rejected,80
2656,4635,2023-05-24,14789.27,Accident,Incomplete,Approved,73
2657,2262,2024-05-22,10367.62,Natural Disaster,Complete,Under Review,68
2658,5917,2023-11-17,14212.98,Fire,Complete,Rejected,31
2659,2034,2024-02-22,5515.35,Natural Disaster,Pending,Under Review,72
2660,6357,2024-03-15,14072.36,Accident,Pending,Rejected,79
2661,6670,2024-03-28,16674.35,Vandalism,Incomplete,Under Review,66
2662,4399,2023-11-17,16098.55,Natural Disaster,Incomplete,Rejected,54
2663,3645,2024-07-29,16998.3,Natural Disaster,Pending,Approved,73
2664,2278,2024-01-23,928.4,Fire,Pending,Approved,30
2665,5638,2024-06-17,15467.21,Accident,Incomplete,Rejected,24
2666,6360,2023-09-10,10328.86,Natural Disaster,Complete,Approved,63
2667,5766,2022-11-18,12186.04,Natural Disaster,Pending,Under Review,73
2668,1692,2023-10-17,18211.12,Fire,Complete,Rejected,85
2669,1987,2023-11-14,13393.86,Fire,Complete,Rejected,39
2670,2727,2024-09-01,19232.97,Natural Disaster,Pending,Approved,43
2671,8738,2024-08-08,5967.68,Fire,Incomplete,Approved,41
2672,9114,2024-03-09,7836.57,Fire,Incomplete,Rejected,29
2673,2533,2023-06-19,3115.67,Natural Disaster,Incomplete,Rejected,1
2674,2434,2024-08-22,19365.76,Fire,Pending,Approved,75
2675,7205,2024-04-22,1196.63,Vandalism,Pending,Under Review,21
2676,6729,2023-04-18,16235.28,Natural Disaster,Complete,Under Review,13
2677,2683,2024-04-10,10276.65,Natural Disaster,Complete,Approved,71
2678,2603,2024-03-16,18644.8,Natural Disaster,Pending,Under Review,27
2679,1345,2023-11-04,8139.96,Natural Disaster,Complete,Rejected,59
2680,1801,2023-04-30,973.13,Accident,Pending,Under Review,42
2681,6984,2023-11-10,15724.1,Natural Disaster,Complete,Rejected,58
2682,8816,2023-01-03,19134.2,Theft,Incomplete,Approved,46
2683,3564,2024-01-25,11449.94,Fire,Incomplete,Under Review,61
2684,6968,2023-03-20,11076.15,Fire,Complete,Approved,67
2685,2435,2023-12-15,18373.86,Accident,Pending,Under Review,62
2686,6372,2024-09-14,14193.26,Natural Disaster,Complete,Approved,87
2687,2114,2024-02-03,10742.55,Vandalism,Complete,Approved,86
2688,4678,2024-01-11,9207.86,Natural Disaster,Complete,Approved,18
2689,5204,2022-10-01,18390.46,Vandalism,Pending,Approved,11
2690,8296,2023-05-07,13781.94,Accident,Pending,Under Review,43
