customer_id,age,gender,purchase_history,average_spend,loyalty_score,preferred_channel,engagement_score,canton
3817,51,Female,Travel,208,57,Store,61,Basel
3818,24,Female,Fashion,798,95,Store,43,Lugano
3819,67,Male,Electronics,928,6,Store,73,Bern
3820,70,Male,Fashion,849,7,Online,23,Zürich
3821,66,Male,Grocery,731,86,Online,68,Lausanne
3822,28,Male,Travel,928,86,Store,0,Basel
3823,20,Male,Fashion,400,92,Online,62,Bern
3824,42,Female,Fashion,839,100,Store,19,Lugano
3825,41,Male,Electronics,353,35,Online,37,Geneva
3826,52,Female,Travel,828,76,Store,64,Lausanne
3827,24,Female,Travel,942,40,Online,75,Geneva
3828,33,Male,Grocery,473,38,Store,17,Basel
3829,26,Male,Grocery,629,65,Online,76,Bern
3830,67,Male,Electronics,282,65,Online,71,Lausanne
3831,24,Male,Travel,254,13,Store,40,Lugano
3832,19,Male,Fashion,284,2,Store,77,Geneva
3833,64,Female,Fashion,753,57,Online,0,Basel
3834,24,Female,Electronics,527,16,Online,60,Geneva
3835,29,Male,Travel,628,1,Online,78,Geneva
3836,46,Male,Fashion,110,27,Online,53,Zürich
3837,26,Female,Fashion,672,2,Online,11,Bern
3838,48,Female,Electronics,613,70,Store,66,Lugano
3839,62,Male,Fashion,279,98,Online,49,Bern
3840,67,Female,Electronics,581,72,Store,100,Lugano
3841,24,Female,Electronics,868,56,Store,7,Geneva
3842,47,Male,Fashion,132,73,Store,8,Geneva
3843,18,Male,Grocery,989,55,Store,12,Zürich
3844,48,Male,Electronics,448,36,Online,65,Bern
3845,51,Female,Electronics,720,39,Store,87,Lugano
3846,25,Female,Electronics,855,8,Online,4,Lugano
3847,51,Female,Travel,414,41,Store,61,Lugano
3848,26,Female,Fashion,147,91,Store,27,Zürich
3849,47,Male,Grocery,474,59,Online,60,Bern
3850,43,Female,Electronics,925,67,Store,96,Bern
3851,66,Female,Fashion,533,78,Store,77,Zürich
3852,33,Female,Fashion,927,82,Store,20,Lugano
3853,54,Male,Grocery,345,7,Store,42,Bern
3854,56,Female,Travel,129,15,Online,8,Lugano
3855,50,Female,Electronics,463,7,Store,98,Lugano
3856,45,Female,Grocery,550,39,Online,47,Geneva
3857,25,Female,Travel,364,86,Online,0,Bern
3858,68,Male,Grocery,115,88,Online,87,Lugano
3859,52,Male,Travel,375,48,Store,34,Lugano
3860,59,Male,Electronics,975,100,Online,37,Basel
3861,33,Female,Electronics,735,85,Store,90,Lausanne
3862,46,Female,Electronics,539,78,Online,33,Lausanne
3863,54,Female,Grocery,539,50,Online,94,Lugano
3864,60,Male,Fashion,826,71,Online,19,Lugano
3865,23,Male,Travel,1000,95,Store,6,Lugano
3866,54,Male,Travel,232,83,Store,73,Geneva
3867,51,Female,Grocery,132,67,Store,35,Basel
3868,27,Female,Grocery,256,34,Store,95,Basel
3869,69,Male,Fashion,148,22,Store,88,Lausanne
3870,34,Male,Electronics,974,81,Online,38,Lausanne
3871,32,Male,Travel,321,98,Store,68,Lausanne
3872,18,Female,Fashion,122,74,Store,29,Basel
3873,67,Female,Electronics,434,38,Online,48,Geneva
3874,39,Male,Electronics,468,7,Online,14,Bern
3875,42,Female,Fashion,493,28,Online,62,Lugano
3876,44,Male,Travel,508,94,Online,91,Zürich
3877,59,Male,Grocery,689,25,Online,0,Basel
3878,51,Female,Travel,315,22,Store,65,Zürich
3879,65,Male,Grocery,739,7,Store,62,Geneva
3880,70,Male,Travel,357,74,Store,49,Zürich
3881,60,Male,Travel,838,98,Online,98,Geneva
3882,49,Female,Electronics,454,76,Online,95,Bern
3883,39,Male,Travel,126,57,Store,26,Basel
3884,29,Male,Electronics,479,70,Online,100,Bern
3885,38,Female,Fashion,626,23,Store,61,Bern
3886,58,Female,Fashion,986,77,Online,34,Lugano
3887,50,Male,Grocery,317,89,Store,54,Basel
3888,35,Female,Electronics,865,70,Store,70,Zürich
3889,21,Male,Electronics,954,85,Online,38,Geneva
3890,22,Female,Electronics,971,37,Store,40,Lausanne
3891,47,Female,Grocery,751,32,Online,45,Basel
3892,55,Male,Fashion,416,1,Online,32,Basel
3893,44,Female,Travel,969,54,Online,100,Lugano
3894,62,Female,Grocery,954,9,Store,80,Lugano
3895,38,Female,Fashion,453,44,Store,56,Bern
3896,47,Male,Travel,835,55,Store,90,Bern
3897,53,Male,Electronics,298,53,Store,50,Lugano
3898,60,Female,Electronics,417,2,Online,100,Lausanne
3899,53,Female,Fashion,283,66,Online,22,Lugano
3900,23,Male,Electronics,560,72,Online,98,Zürich
3901,19,Male,Grocery,882,92,Online,57,Lausanne
3902,44,Male,Electronics,818,54,Store,55,Bern
3903,52,Male,Fashion,940,84,Online,92,Basel
3904,48,Male,Fashion,946,40,Online,77,Basel
3905,32,Female,Fashion,911,21,Store,89,Bern
3906,52,Female,Travel,167,12,Online,47,Geneva
3907,66,Female,Travel,171,82,Store,68,Zürich
3908,69,Male,Travel,948,97,Online,60,Lausanne
3909,65,Male,Travel,258,92,Online,19,Zürich
3910,53,Female,Grocery,382,84,Online,8,Geneva
3911,67,Male,Fashion,239,59,Online,4,Lausanne
3912,50,Female,Grocery,217,18,Online,90,Zürich
3913,50,Male,Electronics,950,67,Online,50,Geneva
3914,58,Female,Travel,344,48,Store,38,Bern
3915,44,Female,Grocery,740,71,Store,2,Bern
3916,40,Female,Fashion,362,89,Online,70,Lausanne
3917,18,Female,Grocery,959,97,Store,6,Geneva
3918,57,Male,Electronics,621,29,Store,32,Basel
3919,54,Male,Fashion,261,63,Store,12,Lugano
3920,61,Male,Grocery,717,26,Store,47,Lugano
3921,31,Female,Grocery,360,80,Online,34,Bern
3922,49,Female,Grocery,919,94,Store,58,Lugano
3923,61,Male,Travel,219,31,Store,22,Zürich
3924,20,Female,Electronics,241,43,Store,89,Geneva
3925,30,Female,Fashion,962,53,Store,56,Bern
3926,21,Male,Travel,207,77,Store,72,Lugano
3927,30,Male,Electronics,211,100,Store,98,Zürich
3928,56,Male,Electronics,423,51,Online,8,Zürich
3929,50,Male,Fashion,748,31,Store,12,Geneva
3930,69,Female,Travel,342,32,Online,24,Lugano
3931,31,Male,Fashion,663,11,Store,36,Lugano
3932,26,Male,Fashion,378,56,Online,58,Bern
3933,38,Female,Fashion,549,36,Online,82,Basel
3934,69,Male,Travel,331,95,Store,47,Bern
3935,21,Male,Electronics,940,2,Online,69,Bern
3936,57,Male,Travel,461,25,Store,4,Zürich
3937,68,Male,Travel,642,68,Store,36,Zürich
3938,29,Female,Travel,618,59,Store,5,Zürich
3939,48,Male,Travel,773,6,Online,53,Basel
3940,39,Male,Grocery,354,10,Store,3,Lugano
3941,29,Male,Grocery,837,74,Store,35,Zürich
3942,55,Female,Grocery,268,58,Online,96,Lausanne
3943,52,Female,Electronics,354,29,Store,12,Lugano
3944,63,Female,Grocery,795,18,Online,42,Lausanne
3945,38,Male,Grocery,620,69,Online,51,Basel
3946,39,Male,Travel,605,61,Store,82,Lausanne
3947,26,Female,Grocery,652,3,Online,67,Basel
3948,36,Male,Fashion,467,87,Store,43,Lausanne
3949,22,Male,Grocery,233,31,Store,23,Geneva
3950,55,Male,Fashion,343,84,Store,47,Zürich
3951,42,Female,Grocery,465,3,Store,32,Bern
3952,27,Female,Travel,772,88,Store,9,Lugano
3953,40,Male,Electronics,334,41,Store,37,Bern
3954,70,Male,Grocery,293,37,Online,96,Basel
3955,22,Male,Electronics,240,49,Online,12,Lausanne
3956,63,Female,Travel,971,61,Store,88,Lausanne
3957,64,Male,Grocery,779,13,Online,87,Lugano
3958,19,Male,Fashion,113,98,Online,27,Zürich
3959,30,Male,Electronics,640,88,Store,19,Lugano
3960,68,Male,Grocery,561,27,Store,0,Lugano
3961,45,Female,Fashion,874,94,Online,95,Zürich
3962,53,Female,Travel,199,19,Online,65,Zürich
3963,66,Female,Fashion,111,11,Online,82,Basel
3964,22,Female,Fashion,928,65,Online,83,Geneva
3965,60,Male,Electronics,136,37,Store,76,Lausanne
3966,31,Female,Fashion,649,14,Store,55,Zürich
3967,53,Male,Fashion,558,41,Online,4,Bern
3968,25,Female,Grocery,329,45,Online,19,Lugano
3969,29,Female,Grocery,749,74,Online,74,Zürich
3970,45,Female,Travel,133,36,Store,29,Bern
3971,64,Female,Fashion,755,28,Online,11,Lausanne
3972,43,Female,Grocery,424,39,Store,69,Basel
3973,27,Female,Grocery,625,64,Online,64,Zürich
3974,52,Male,Grocery,409,21,Online,72,Lausanne
3975,20,Female,Travel,831,55,Store,82,Zürich
3976,40,Female,Electronics,238,11,Online,44,Lugano
3977,49,Male,Electronics,355,18,Online,85,Geneva
3978,64,Female,Travel,720,64,Online,97,Lugano
3979,60,Male,Electronics,743,11,Store,59,Zürich
3980,59,Male,Travel,672,1,Online,27,Lausanne
3981,39,Female,Electronics,756,4,Store,95,Zürich
3982,28,Male,Grocery,863,77,Online,92,Geneva
3983,20,Female,Travel,467,22,Store,4,Lausanne
3984,65,Male,Travel,750,57,Store,7,Zürich
3985,30,Female,Electronics,799,84,Online,87,Lausanne
3986,53,Female,Electronics,753,31,Online,30,Lausanne
3987,58,Female,Fashion,907,8,Online,10,Basel
3988,50,Female,Travel,900,50,Online,25,Lugano
3989,45,Female,Grocery,192,77,Store,56,Bern
3990,66,Male,Electronics,801,64,Online,49,Geneva
3991,27,Female,Grocery,422,44,Online,23,Basel
3992,42,Female,Fashion,193,43,Online,61,Basel
3993,51,Female,Grocery,610,91,Store,34,Geneva
3994,45,Female,Fashion,839,44,Online,67,Zürich
3995,70,Female,Fashion,354,83,Online,30,Bern
3996,21,Male,Grocery,882,46,Store,32,Basel
3997,26,Male,Grocery,558,25,Online,7,Bern
3998,47,Male,Electronics,689,32,Online,74,Basel
3999,47,Female,Electronics,898,72,Store,69,Basel
4000,48,Male,Grocery,757,5,Store,39,Lugano
4001,27,Male,Electronics,485,96,Store,34,Geneva
4002,69,Female,Grocery,835,53,Store,83,Basel
4003,36,Female,Grocery,565,21,Store,10,Basel
4004,68,Female,Grocery,558,3,Online,93,Geneva
4005,70,Male,Travel,240,44,Online,62,Bern
4006,60,Male,Travel,642,33,Online,68,Lugano
4007,39,Male,Fashion,793,82,Store,63,Zürich
4008,20,Female,Electronics,222,58,Online,33,Basel
4009,61,Male,Electronics,812,28,Online,63,Zürich
4010,61,Male,Grocery,763,78,Online,50,Lugano
4011,35,Male,Travel,863,45,Online,44,Zürich
4012,47,Female,Grocery,232,35,Online,8,Lausanne
4013,26,Female,Grocery,382,90,Store,50,Basel
4014,60,Male,Travel,838,1,Store,82,Geneva
4015,34,Female,Travel,900,55,Online,93,Lugano
4016,57,Female,Fashion,703,16,Online,30,Lugano
4017,59,Female,Fashion,329,4,Online,50,Geneva
4018,19,Male,Electronics,796,65,Online,21,Basel
4019,52,Male,Travel,321,9,Store,2,Lugano
4020,50,Female,Fashion,937,68,Online,4,Basel
4021,58,Female,Travel,709,76,Online,73,Zürich
4022,20,Female,Electronics,917,7,Store,29,Geneva
4023,47,Male,Fashion,443,18,Online,25,Lausanne
4024,70,Male,Grocery,916,12,Store,12,Zürich
4025,35,Male,Electronics,300,74,Online,22,Lausanne
4026,54,Male,Fashion,571,80,Store,43,Bern
4027,60,Female,Electronics,125,71,Online,72,Zürich
4028,18,Male,Fashion,920,46,Online,30,Lugano
4029,25,Female,Electronics,103,76,Store,49,Lugano
4030,23,Male,Grocery,956,75,Store,9,Geneva
4031,50,Male,Grocery,741,83,Online,8,Lugano
4032,69,Male,Travel,325,55,Online,83,Basel
4033,62,Female,Fashion,986,3,Online,60,Basel
4034,33,Male,Fashion,932,41,Online,23,Lugano
4035,66,Male,Fashion,755,59,Store,4,Basel
4036,25,Female,Grocery,823,89,Online,10,Zürich
4037,66,Male,Travel,486,71,Store,72,Lausanne
4038,34,Male,Grocery,250,44,Store,15,Geneva
4039,53,Male,Grocery,916,46,Store,93,Geneva
4040,18,Male,Grocery,139,39,Store,72,Bern
4041,44,Male,Electronics,417,3,Store,68,Geneva
4042,60,Female,Electronics,258,10,Store,96,Basel
4043,44,Female,Grocery,204,5,Store,67,Basel
4044,70,Female,Grocery,267,96,Store,86,Basel
4045,30,Male,Fashion,180,96,Online,100,Lugano
4046,24,Male,Fashion,342,36,Store,94,Lugano
4047,61,Male,Fashion,384,17,Online,14,Bern
4048,18,Female,Grocery,392,80,Store,91,Basel
4049,48,Female,Travel,169,44,Online,87,Basel
4050,47,Male,Travel,238,76,Online,90,Lugano
4051,21,Male,Travel,882,51,Store,40,Lugano
4052,53,Male,Fashion,889,38,Store,79,Bern
4053,34,Male,Travel,108,71,Store,18,Bern
4054,51,Female,Travel,981,23,Store,33,Lugano
4055,53,Female,Electronics,636,0,Store,77,Lausanne
4056,60,Female,Electronics,987,48,Store,61,Zürich
4057,26,Female,Fashion,776,65,Store,50,Bern
4058,68,Female,Fashion,628,53,Online,69,Lugano
4059,33,Female,Travel,375,72,Store,53,Geneva
4060,33,Male,Grocery,981,70,Store,4,Basel
4061,18,Male,Electronics,557,42,Online,70,Bern
4062,64,Male,Travel,827,17,Store,52,Bern
4063,31,Female,Electronics,141,40,Store,43,Lugano
4064,43,Female,Fashion,187,19,Online,2,Basel
4065,57,Male,Grocery,179,32,Store,4,Lausanne
4066,56,Female,Grocery,888,36,Online,99,Lugano
4067,53,Male,Travel,328,2,Store,99,Basel
4068,67,Male,Fashion,396,32,Store,77,Zürich
4069,34,Female,Travel,169,44,Online,87,Zürich
4070,34,Female,Fashion,532,15,Store,62,Lausanne
4071,34,Female,Grocery,410,60,Store,64,Lugano
4072,69,Female,Fashion,377,66,Online,0,Lugano
4073,24,Male,Travel,859,100,Online,4,Lugano
4074,68,Male,Travel,994,15,Store,100,Lausanne
4075,67,Female,Travel,535,71,Store,47,Lugano
4076,65,Male,Travel,232,84,Store,86,Zürich
4077,48,Female,Electronics,754,4,Online,8,Lugano
4078,20,Male,Electronics,841,19,Store,57,Lausanne
4079,40,Female,Fashion,577,11,Store,86,Zürich
4080,45,Female,Electronics,112,87,Online,78,Basel
4081,32,Male,Electronics,858,49,Online,91,Geneva
4082,51,Male,Fashion,638,27,Online,24,Zürich
4083,68,Male,Electronics,202,42,Store,67,Basel
4084,56,Male,Electronics,964,7,Online,62,Bern
4085,50,Male,Grocery,276,0,Store,6,Bern
4086,45,Male,Fashion,624,6,Online,50,Zürich
4087,62,Female,Travel,131,20,Online,60,Lausanne
4088,43,Male,Travel,689,52,Online,67,Bern
4089,35,Female,Electronics,426,80,Store,99,Geneva
4090,42,Male,Grocery,330,54,Online,73,Geneva
4091,46,Female,Electronics,685,63,Online,91,Zürich
4092,30,Female,Electronics,790,19,Online,33,Bern
4093,42,Male,Travel,241,27,Store,48,Lugano
4094,26,Female,Travel,546,84,Online,2,Basel
4095,21,Male,Electronics,284,7,Online,1,Bern
4096,49,Female,Grocery,370,95,Online,84,Bern
4097,69,Male,Electronics,418,36,Store,79,Geneva
4098,44,Male,Grocery,778,35,Store,68,Bern
4099,51,Male,Fashion,345,86,Store,28,Basel
4100,49,Female,Fashion,352,36,Store,82,Lugano
4101,32,Male,Electronics,703,81,Store,26,Geneva
4102,36,Female,Electronics,150,90,Online,76,Zürich
4103,23,Female,Electronics,514,85,Online,56,Geneva
4104,55,Male,Grocery,652,23,Store,56,Geneva
4105,31,Female,Travel,991,11,Online,53,Basel
4106,18,Male,Grocery,137,56,Store,26,Geneva
4107,33,Female,Grocery,391,75,Online,15,Bern
4108,39,Male,Grocery,968,74,Store,65,Lausanne
4109,64,Female,Grocery,1000,71,Online,27,Zürich
4110,60,Female,Grocery,392,99,Online,92,Lugano
4111,40,Female,Travel,803,55,Online,17,Lugano
4112,47,Female,Travel,687,58,Online,48,Lausanne
4113,28,Female,Travel,375,64,Store,36,Basel
4114,42,Male,Travel,598,35,Online,49,Lugano
4115,41,Female,Travel,555,40,Store,40,Zürich
4116,29,Male,Travel,691,12,Online,6,Lausanne
4117,39,Male,Grocery,141,68,Online,44,Bern
4118,24,Female,Electronics,202,52,Online,44,Geneva
4119,31,Male,Fashion,757,6,Store,31,Geneva
4120,51,Female,Fashion,824,32,Online,71,Bern
4121,46,Male,Travel,943,74,Store,51,Lausanne
4122,61,Male,Travel,962,58,Store,65,Basel
4123,60,Female,Fashion,976,80,Store,93,Basel
4124,42,Male,Travel,446,9,Store,49,Bern
4125,70,Female,Grocery,915,61,Online,47,Lausanne
4126,19,Male,Grocery,365,33,Online,59,Bern
4127,60,Male,Travel,759,74,Store,13,Bern
4128,28,Female,Electronics,578,97,Online,41,Lausanne
4129,47,Female,Fashion,679,11,Store,6,Geneva
4130,54,Female,Electronics,211,67,Online,96,Zürich
4131,52,Male,Grocery,466,12,Online,31,Geneva
4132,25,Male,Travel,926,45,Store,81,Lugano
4133,61,Male,Fashion,949,10,Online,78,Basel
4134,40,Male,Grocery,784,95,Store,81,Zürich
4135,55,Male,Fashion,640,70,Store,75,Lausanne
4136,27,Female,Grocery,927,70,Store,84,Geneva
4137,24,Male,Travel,899,9,Store,20,Lausanne
4138,47,Male,Fashion,903,35,Store,28,Basel
4139,42,Female,Fashion,411,28,Store,0,Lausanne
4140,37,Female,Travel,700,13,Online,73,Zürich
4141,67,Male,Electronics,342,47,Store,3,Lugano
4142,30,Male,Grocery,434,43,Online,21,Lausanne
4143,27,Female,Fashion,464,71,Online,88,Geneva
4144,63,Male,Grocery,401,40,Online,25,Lugano
4145,62,Female,Travel,619,66,Online,95,Geneva
4146,65,Female,Fashion,288,90,Online,38,Geneva
4147,56,Female,Electronics,704,47,Store,82,Lausanne
4148,63,Male,Fashion,293,56,Store,87,Lausanne
4149,51,Female,Electronics,712,79,Store,92,Geneva
4150,43,Female,Grocery,258,24,Online,96,Lugano
4151,63,Female,Grocery,891,53,Online,31,Zürich
4152,47,Female,Travel,755,49,Store,7,Lugano
4153,25,Female,Travel,110,29,Store,39,Bern
4154,40,Male,Electronics,330,35,Online,96,Geneva
4155,51,Female,Electronics,434,3,Store,100,Basel
4156,31,Male,Electronics,782,36,Online,64,Lugano
4157,29,Male,Travel,425,24,Store,12,Lugano
4158,26,Female,Electronics,830,86,Store,70,Geneva
4159,55,Female,Fashion,678,17,Store,27,Basel
4160,64,Male,Fashion,892,63,Online,34,Geneva
4161,54,Male,Electronics,166,82,Online,25,Zürich
4162,25,Male,Electronics,952,83,Online,0,Lausanne
4163,37,Male,Electronics,137,95,Online,80,Bern
4164,35,Female,Grocery,353,25,Store,76,Geneva
4165,48,Female,Travel,205,88,Store,95,Lausanne
4166,66,Female,Travel,174,42,Store,96,Geneva
4167,19,Male,Fashion,588,89,Online,60,Lausanne
4168,36,Female,Grocery,922,23,Online,25,Bern
4169,31,Male,Fashion,290,23,Online,54,Lausanne
4170,35,Male,Grocery,316,55,Store,8,Bern
4171,29,Male,Travel,825,19,Store,44,Zürich
4172,38,Female,Electronics,475,66,Online,94,Bern
4173,68,Male,Travel,327,27,Store,83,Geneva
4174,51,Male,Grocery,812,5,Online,84,Basel
4175,20,Female,Travel,112,35,Store,84,Bern
4176,20,Female,Electronics,843,7,Online,52,Lugano
4177,35,Male,Fashion,691,36,Online,89,Bern
4178,21,Male,Electronics,912,47,Store,50,Zürich
4179,56,Female,Electronics,583,28,Online,68,Geneva
4180,32,Male,Electronics,276,64,Online,75,Lausanne
4181,25,Male,Electronics,541,14,Store,85,Lausanne
4182,39,Female,Travel,650,61,Store,87,Bern
4183,26,Male,Grocery,369,47,Store,13,Lugano
4184,61,Male,Electronics,121,74,Online,26,Zürich
4185,32,Male,Travel,440,83,Store,87,Bern
4186,68,Male,Grocery,613,92,Store,55,Bern
4187,54,Female,Fashion,749,56,Online,69,Zürich
4188,36,Male,Grocery,467,82,Online,19,Bern
4189,67,Male,Travel,749,9,Online,80,Lausanne
4190,63,Female,Electronics,159,38,Store,90,Geneva
4191,24,Female,Electronics,697,78,Online,17,Basel
4192,68,Male,Grocery,766,64,Online,18,Zürich
4193,46,Female,Travel,802,71,Store,27,Zürich
4194,18,Female,Travel,658,76,Online,75,Lausanne
4195,26,Female,Grocery,698,67,Store,47,Geneva
4196,22,Male,Fashion,359,57,Online,84,Lugano
4197,37,Male,Grocery,891,75,Online,16,Basel
4198,19,Male,Electronics,344,55,Store,74,Zürich
4199,19,Female,Grocery,663,82,Online,92,Lausanne
4200,29,Female,Travel,154,71,Online,47,Basel
4201,29,Male,Electronics,886,83,Store,21,Zürich
4202,25,Female,Electronics,417,26,Online,73,Geneva
4203,36,Male,Electronics,176,34,Store,88,Basel
4204,62,Female,Travel,843,39,Online,1,Lugano
4205,37,Male,Electronics,782,34,Online,59,Bern
4206,44,Female,Fashion,753,84,Online,38,Lugano
4207,23,Female,Travel,586,39,Online,53,Lausanne
4208,24,Male,Travel,899,16,Online,0,Zürich
4209,66,Female,Travel,956,73,Store,21,Basel
4210,30,Male,Travel,381,35,Store,43,Lugano
4211,33,Male,Fashion,528,2,Store,33,Geneva
4212,41,Male,Travel,191,19,Online,15,Geneva
4213,60,Female,Electronics,926,44,Online,72,Bern
4214,70,Female,Electronics,586,15,Online,99,Bern
4215,38,Male,Electronics,533,64,Online,23,Lugano
4216,24,Male,Grocery,655,29,Store,85,Bern
4217,35,Male,Travel,788,89,Online,87,Bern
4218,68,Male,Travel,975,7,Online,0,Basel
4219,28,Female,Fashion,882,33,Online,83,Lugano
4220,42,Female,Fashion,943,75,Store,26,Lausanne
4221,29,Male,Grocery,871,74,Online,13,Zürich
4222,36,Male,Travel,630,73,Store,79,Lausanne
4223,33,Female,Grocery,799,14,Online,46,Geneva
4224,30,Female,Grocery,869,69,Store,33,Bern
4225,64,Female,Fashion,486,86,Store,49,Lugano
4226,22,Male,Grocery,419,78,Store,32,Lausanne
4227,49,Female,Grocery,492,77,Online,37,Basel
4228,44,Female,Travel,745,25,Store,65,Bern
4229,67,Male,Electronics,977,97,Store,52,Bern
4230,50,Female,Travel,853,70,Online,82,Lausanne
4231,39,Male,Travel,401,33,Store,55,Lausanne
4232,58,Male,Travel,740,76,Store,80,Lugano
4233,30,Male,Fashion,497,97,Online,79,Basel
4234,28,Male,Travel,309,84,Store,10,Geneva
4235,62,Female,Fashion,339,9,Store,5,Bern
4236,39,Male,Travel,274,7,Online,21,Bern
4237,54,Male,Travel,298,3,Online,55,Lausanne
4238,45,Female,Electronics,657,78,Online,63,Bern
4239,43,Female,Grocery,648,38,Store,33,Bern
4240,48,Male,Fashion,624,73,Online,63,Lausanne
4241,31,Male,Electronics,771,77,Store,39,Bern
4242,67,Female,Electronics,338,90,Store,81,Bern
4243,66,Female,Fashion,468,38,Online,72,Zürich
4244,33,Female,Fashion,954,32,Store,50,Basel
4245,30,Female,Travel,867,47,Store,1,Zürich
4246,59,Male,Electronics,442,23,Store,80,Zürich
4247,60,Male,Grocery,229,49,Store,30,Geneva
4248,66,Male,Grocery,713,76,Store,65,Lausanne
4249,55,Male,Electronics,745,25,Store,53,Lausanne
4250,51,Female,Grocery,806,50,Store,43,Lugano
4251,55,Male,Fashion,726,85,Online,64,Lausanne
4252,28,Male,Electronics,514,77,Store,2,Bern
4253,29,Female,Travel,356,85,Online,92,Lausanne
4254,62,Male,Electronics,110,13,Store,18,Bern
4255,56,Male,Grocery,709,20,Online,70,Basel
4256,47,Male,Electronics,521,10,Store,98,Zürich
4257,21,Female,Travel,390,50,Store,52,Lugano
4258,21,Male,Grocery,465,69,Online,72,Lausanne
4259,37,Male,Grocery,176,36,Store,92,Lausanne
4260,52,Male,Fashion,886,66,Online,86,Lausanne
4261,18,Female,Travel,192,83,Online,6,Lugano
4262,64,Male,Travel,963,32,Store,67,Zürich
4263,64,Male,Grocery,580,23,Online,51,Basel
4264,22,Female,Electronics,571,20,Online,77,Geneva
4265,67,Female,Fashion,258,15,Store,60,Lugano
4266,62,Male,Travel,489,90,Store,82,Lausanne
4267,65,Male,Grocery,653,98,Store,72,Bern
4268,47,Male,Grocery,354,95,Store,42,Bern
4269,67,Female,Fashion,872,8,Store,2,Lausanne
4270,53,Female,Grocery,677,90,Store,9,Lausanne
